Which of the following is NOT a work by Pirandello?;A) The Jar;B) Les Misérables;C) Right You Are (If You Think So);D) Six Characters in Search of an Author;E) Liolà;б
Which of the following films was directed by Pier Paolo Pasolini?;A) Rome, Open City;B) Germany Year Zero;C) La Ricotta;D) The Rubber Wall;E) I Vitelloni;в
What is outsourcing?;A) The financialization of a company’s activity;B) Securitization of credit;C) Use of occasional labor;D) The transfer of activities, previously done in-house, to external companies;E) Heavy use of credit in running a business;г
In the art world, what is meant by grotesques?;A) Underground spaces built in palaces to imitate caves;B) Outdoor areas in parks;C) Roman-style basins and fountains for nymphs;D) A pictorial subject;E) Unreal, often humorous sculptures;г
The terrible genocide of the Assyrian Christians took place in the century:;A) 2nd century BC;B) 16th century;C) 20th century;D) 3rd century AD;E) 4th century BC;в
Which of these battles was not fought in the American Civil War?;A) Bull Run;B) Lexington;C) Chancellorsville;D) Fredericksburg;E) Appomattox;б
Put the following architectures in chronological order: str 46;"A) b; a; c; e; d";"B) a; b; e; d; c";"C) b; c; a; e; d";"D) c; b; a; d; e";"E) a; b; d; e; c";а
In 19th-century armies, which of the following was not a cavalry force?;A) Uhlans;B) Hussars;C) Grenadiers;D) Dragoons;E) Cossacks;в
Which of these battles was not fought in the American War of Independence?;A) Bunker Hill;B) Gettysburg;C) Long Island;D) Fort Washington;E) Trenton;б
"“Shortly after its foundation, which took place in Rome in 1977, the association began to collect memberships throughout Italy, organize local offices, and denounce animal experiments and various forms of animal exploitation through protest demonstrations against zoos, circuses with animals, the use of fur clothing, hunting. Currently recognized by the Ministry of Health as an association pursuing animal rights, it has 56 local offices and thousands of members.”
Which national organization is referred to in the text?";A) Italian Federation for Animal Rights and Environment;B) National Entity for Animal Protection;C) National Federation for Nature Protection;D) Anti-Vivisection League;E) Italian League for the Defense of the Environment and Animals;г
What is the current name of Constantinople, capital of the Eastern Roman Empire?;A) Damascus;B) Beirut;C) Baghdad;D) Istanbul;E) Tehran;г
On what date is the Day of Legality celebrated, commemorating the Capaci and Via D'Amelio massacres?;A) January 27;B) March 25;C) April 22;D) May 23;E) November 4;г
Which car manufacturer first introduced the assembly line?;A) Buick;B) Peugeot;C) Ford;D) Aston Martin;E) Cadillac;в
Which of the following parliamentarians was the first woman President of the Italian Senate?;A) Nilde Iotti;B) Emma Bonino;C) Maria Elisabetta Casellati;D) Laura Boldrini;E) Irene Pivetti;в
Which of these nations deployed soldiers known as “winged hussars”?;A) Poland;B) Russia;C) Austria;D) Hungary;E) Italy;а
The Chicago School was:;A) an architectural movement that designed many tall buildings supported by metal structures;B) the most significant public building constructed in the USA during Roosevelt's presidency;C) the first Faculty of Architecture in the USA opened after the Civil War;D) a university where the most important American architects trained;E) an Academy of Fine Arts in Chicago that spread eclectic trends from Europe;а
"Match each artist to their correct birthplace:
Dürer
Rembrandt
van Eyck
a. Leiden
b. Nuremberg
c. Maaseik";A) 1b, 2c, 3a;B) 1c, 2b, 3a;C) 1c, 2a, 3b;D) 1b, 2a, 3c;E) 1c, 2b, 3a;г
Centuriation was a system developed in Roman times for:;A) forming squads of 100 armed men;B) paving imperial roads;C) raising the height of urban defense systems;D) agricultural division into square plots of equal size;E) delimiting land with artificial canals;г
In architectural terminology, an arch cannot be defined as: ???;A) blind;B) skew;C) disgusting;D) lobed;E) silly;в
Identify the correct match:;A) Presidency of the Republic – Farnesina;B) Ministry of Foreign Affairs – Palazzo Madama;C) Chamber of Deputies – Quirinal;D) Ministry of the Interior – Viminale;E) Senate of the Republic – Montecitorio;г
"Indicate, among the following, the author of the artwork shown (""Poppies""):";A) Henri Matisse;B) Paul Gauguin;C) Paul Cézanne;D) Vincent Van Gogh;E) Claude Monet;д
Identify the odd one out:;A) Washington;B) Jefferson;C) Adams;D) Franklin;E) Nelson;д
Palladio redesigned the Palazzo della Ragione in Vicenza, renaming it a “basilica”, for:;A) the new function of religious building;B) the reversed hull-like roof;C) the imposing dimensions of the building;D) the addition of the serlian lodges;E) the nave tripartition;г
Which of these city names means “new city”?;A) Mantova;B) Naples;C) Sulmona;D) Crotone;E) Populonia;б
Among the Romans, who was the god of gates?;A) Apollo;B) Janus;C) Loquacious;D) Mercury;E) Hades;б
"Which of the following products was not designed by Marco Zanuso and Richard Sapper?
(image: curved mouse-shaped object)
(image: radio/TV device with antenna)
(image: small cube speakers)
(image: plastic chairs)
(image: typewriter)";A) 1;B) 2;C) 3;D) 4;E) 5;д
"In which chronological sequence were the following buildings constructed?
a. Torre Velasca, Milan
b. Palazzo degli Uffizi, Florence
c. Duomo, Milan
d. Sagrada Familia, Barcelona
e. Church of San Vitale, Ravenna";A) e, b, d, a, c;B) c, e, b, d, a;C) e, b, c, d, a;D) e, c, b, d, a;E) c, e, d, b, a;г
In 1919, Gabriele D’Annunzio led the Impresa di Fiume. In which country is the city of Fiume located today?;A) Albania;B) Croatia;C) Italy;D) Montenegro;E) Slovenia;б
Which English term refers to the narrative technique involving the free expression of a person’s thoughts as they appear in their mind?;A) Flashback;B) Stream of consciousness;C) Cinematic techniques;D) Flashforward;E) Serialism;б
"Rome, November 18. The weather is nice again; clear day, pleasant warmth. At the Farnesina I saw the story of Psyche, whose color reproductions cheered up my room; then the Transfiguration by Raphael in San Pietro in Montorio. All old knowledge, almost friendships, that I got from afar through correspondence, but now I see in person.
From which type of text is the previous passage taken?";A) News report;B) Sonnet;C) Travel diary;D) Epic poem;E) Historical novel;в
Choose the intruder:;A) Apology of Socrates;B) Logic;C) Metaphysics;D) Physics;E) Ethics;а
Which of the following people spoke at the United Nations on July 12, 2013, to demand the right to education?;A) Aung San Suu Kyi;B) Benazir Bhutto;C) Kofi Annan;D) Malala Yousafzai;E) Barack Obama;г
Which of the following pairings between archipelago and country is incorrect?;A) Azores – Portugal;B) Cape Verde – Brazil;C) Canary Islands – Spain;D) Galápagos Islands – Ecuador;E) Hawaii – United States of America;б
What is the GDP?;A) The value of industrial products in a country during a certain period;B) The integrated cost of labor in a country in a certain period;C) The increase in production in a country during a certain period;D) The value of goods and services produced in a country in a certain period;E) The expected increase in well-being in a country;г
What is the SPID service for?;A) A service reserved only for companies to access public administration services;B) Access to a well-known online sales service;C) A service for public employees to access administration services;D) A service that allows citizens and companies to access all online services of the public administration with a single digital identity;E) A service only for communicating with the tax office or INPS;г
What happens when an email is sent using the Bcc option?;A) All recipients except those in Bcc do not receive attachments;B) Recipients in Bcc receive a copy, but their address is hidden from other recipients;C) All message recipients must confirm receipt;D) Recipients in Bcc do not receive attachments;E) Increases the risk of ending up in the recipient's spam;б
Which country was the setting of the so-called “War of the Roses”?;A) France;B) Germany;C) Spain;D) England;E) Italy;г
The Trajan Column in Rome commemorates the Romans’ war against the:;A) Dacians;B) Numidians;C) Greeks;D) Thracians;E) Carthaginians;а
The typical typology of the baptistery is:;A) Thermal calidarium;B) Mausoleum;C) Circular-plan temple;D) Water cistern;E) Roman basilica;в
Which of the following works was not designed by Michelangelo?;A) Dome of Saint Peter’s in the Vatican;B) Laurentian Library in Florence;C) Porta Pia in Rome;D) Palazzo della Signoria in Florence;E) New Sacristy of San Lorenzo in Florence;г
Which of the following designers has most dedicated his work to the theme of childhood?;A) Marco Zanuso;B) Bruno Munari;C) Giorgetto Giugiaro;D) Sergio Pininfarina;E) Ron Arad;б
Stylistically and culturally, who can be compared with Borromini?;A) Borromini and Petrarch;B) Borromini and Pietro da Cortona;C) Borromini and Puccini;D) Borromini and Mantegna;E) Borromini and Pirandello;б
Which of the following pairings between currency and country is incorrect?;A) Peso – Argentina;B) Baht – Thailand;C) Rand – South Africa;D) Rupee – India;E) Euro – Hungary;д
Indicate which of the following buildings was not built in the 20th century.;A) Eiffel Tower in Paris;B) Unité d’habitation in Marseille;C) Empire State Building in New York;D) Torre Velasca in Milan;E) Centre Pompidou in Paris;а
"Which term corresponds to both of the following definitions?
Converging optical system
Goal to be achieved";A) Sight;B) Objective;C) Microscope;D) Target;E) Projector;б
Italian post-unification architecture of the 19th century is characterized by:;A) Return to Mannerism;B) Return to Classicism;C) Return to Baroque;D) Triumph of Liberty style;E) None of the other answers is correct;б
The canon of classical Greek architecture is:;A) A constant iconography;B) A type of image uniformly repeated;C) A system of proportions between the parts and the whole;D) Fixed imagery;E) Realism;в
"In architecture, what does ""orchestra"" refer to?";A) The stage on which actors perform;B) An architectural structure that remains fixed and is developed after the proscenium;C) A group of musicians;D) A circular space at the foot of the cavea;E) None of the other answers is correct;г
"Arrange the following 20th-century historical events in chronological order:
Soviet Revolution
Assassination in Sarajevo
Normandy Landings
Nuremberg Trials
March on Rome";"A) 2; 1; 3; 4; 5";"B) 1; 2; 5; 3; 4";"C) 1; 5; 2; 3; 4";"D) 5; 2; 1; 3; 4";"E) 2; 1; 5; 3; 4";д
Who signed the article Noi metafisici in 1919?;A) Giacomo Balla;B) Umberto Boccioni;C) Pablo Picasso;D) Giorgio De Chirico;E) Gabriele D’Annunzio;г
What year marks the beginning of the French Revolution?;A) 1776;B) 1789;C) 1793;D) 1799;E) 1800;б
In which of the following cities did Palladio carry out most of his work?;A) Verona;B) Treviso;C) Belluno;D) Vicenza;E) Padua;г
In Ancient Rome, what was garum?;A) A weapon;B) A garment;C) A chariot;D) A poetic composition;E) A food  (fish sauce);д
The image below represents:soldiers;A) An Etruscan vase painting;B) A Persian frieze;C) A Greek tomb painting;D) A Pompeian fresco;E) A Roman mosaic;б
Which Latin historian died in the eruption of Vesuvius in 79 A.D.?;A) Pliny the Younger;B) Seneca;C) Pliny the Elder;D) Suetonius;E) Livy;в
In 1508, Pope Julius II promoted the Cambrai League, a European alliance against:;A) England;B) The Holy Roman Empire;C) Spain;D) The Republic of Venice;E) France;г
Which power defeated the Invincible Armada in July 1588?;A) The Netherlands;B) England;C) Portugal;D) France;E) Sweden;б
What happened in France on the night of August 23–24, 1572, during the St. Bartholomew’s Day Massacre?;A) About 500 Benedictine monks were killed;B) 2,000 Huguenots were slaughtered;C) Marguerite of Valois married Henry of Bourbon;D) Philip II of Spain was born;E) Numerous Protestants were massacred;б
The Interdict Crisis of 1605 involved:;A) Genoa and the Holy See;B) Venice and Milan;C) Florence and the Holy See;D) Venice and the Holy See;E) Naples and Rome;г
To which European dynasties did the Kingdom of Naples, the Kingdom of Lombardy–Venetia, and the Grand Duchy of Tuscany belong in the mid-1800s?;A) Savoy, Bourbon of Spain, Habsburg of Austria;B) Habsburg of Austria, Habsburg–Lorraine, Bourbon of Spain;C) Bourbon of Spain, Habsburg of Austria, Habsburg–Lorraine;D) Habsburg of Spain, Lorraine of Austria, Savoy;E) Habsburg–Lorraine, Savoy;в
Which nations fought in the naval battle of Trafalgar on October 21, 1805?;A) England vs. France and Spain;B) England and Spain vs. France;C) France vs. England;D) Spain vs. France and England;E) England vs. Russia and the Netherlands;а
"In which alternative are the historical figures listed in the correct chronological order with respect to the corresponding pictorial works?
a) Guernica by Pablo Picasso
b) Las Meninas by Diego Velázquez
c) Déjeuner sur l’herbe by Claude Monet
d) La Primavera by Sandro Botticelli
e) The Crucifixion by Giotto";"A) Giuseppe Garibaldi; Cardinal Richelieu; Franklin Delano Roosevelt; Giovanni Boccaccio; Girolamo Savonarola";"B) Franklin Delano Roosevelt; Cardinal Richelieu; Giuseppe Garibaldi; Giovanni Boccaccio; Girolamo Savonarola";"C) Franklin Delano Roosevelt; Cardinal Richelieu; Giuseppe Garibaldi; Girolamo Savonarola; Giovanni Boccaccio";"D) Franklin Delano Roosevelt; Cardinal Richelieu; Giuseppe Garibaldi; Giovanni Boccaccio; Girolamo Savonarola";"E) Giuseppe Garibaldi; Cardinal Richelieu; Franklin Delano Roosevelt; Girolamo Savonarola; Giovanni Boccaccio";в
